@relation velocity_m

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug numeric

@data
6,2,0,14,38,1,1,13,5,0.6,297,1,1,0.642857,0.361111,0,0,47.666667,5.0055,1.6667,1
1,1,0,6,1,0,2,4,1,2,1,0,0,0,1,0,0,0,1.0011,1,0
3,3,0,7,6,3,4,4,3,2,16,0,0,0.972222,0.533333,1,1,4.333333,1.0011,0.3333,0
6,1,1,21,8,9,21,1,5,0.6,41,1,0,0,0.444444,0,0,5.333333,1.0011,0.6667,0
20,1,1,7,31,110,2,5,19,0.881579,160,1,2,0,0.18125,0,0,6.6,2.0022,1.05,1
44,1,1,44,86,946,1,43,44,1,344,1,1,0,0.064646,0,0,6.772727,1.0011,0.9773,1
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1.0011,1,0
2,2,0,11,16,1,6,6,2,2,87,0,0,0.947368,1,1,1,42.5,1.0011,0.5,0
4,3,0,1,8,0,1,0,4,0,31,1,0,0.918919,0.666667,2,9,6.5,1.0011,0.75,0
5,2,0,5,10,10,1,4,5,2,32,0,0,0.862069,0.666667,0,0,5.4,1.0011,0.8,0
18,1,0,3,36,133,2,3,18,0.764706,298,0,1,0,0.333333,0,0,15.5,4.0044,1.3889,0
5,1,0,2,6,0,2,0,4,0.416667,103,1,0,0,0.466667,0,0,19,3.0033,1.4,0
3,1,0,3,11,3,1,2,2,2,41,0,0,0,0.666667,0,0,12.666667,2.0022,1,0
4,1,0,1,7,0,1,0,4,0.333333,23,1,0,0,0.625,0,0,4.5,1.0011,0.75,0
13,1,6,17,33,48,12,6,12,0.847222,255,0.833333,2,0,0.241758,0,0,18.153846,7.0077,1.4615,1
10,1,1,12,46,0,1,11,7,0.814815,357,0.5,1,0,0.422222,0,0,34.1,2.0022,1.1,1
22,3,0,12,84,177,0,12,20,0.928571,565,1,0,0.637931,0.309091,1,1,24.136364,5.0055,1.1364,0
3,2,0,4,7,3,0,4,3,2,18,0,0,0.714286,0.5,0,0,5,1.0011,0.6667,0
2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.666667,0,0,0,1.0011,1,0
5,2,0,11,18,10,4,9,5,2,130,0,0,0.909091,0.4,1,1,25,1.0011,0.6,1
2,1,0,1,10,1,0,1,2,2,42,0,0,0,0.75,0,0,20,4.0044,2,0
6,1,1,5,17,3,3,2,5,0.4,121,1,0,0,0.388889,0,0,18.833333,5.0055,1.8333,1
6,2,0,18,48,13,0,18,5,0.8,325,1,1,0.642857,0.357143,0,0,52,1.0011,0.8333,1
3,1,0,5,3,3,5,0,3,2,3,0,0,0,1,0,0,0,1.0011,1,0
5,2,0,8,13,0,4,6,5,0.25,62,1,0,0.909091,0.433333,0,0,11.2,1.0011,0.6,0
30,1,0,10,60,435,0,10,30,2,133,0,0,0,0.133333,0,0,3.433333,1.0011,0.9667,0
9,1,0,3,29,30,1,2,4,1,465,0.75,0,0,0.236111,0,0,50.222222,17.0187,5.1111,1
9,1,2,26,45,10,2,24,8,0.8,374,0.4,2,0,0.365079,0,0,40,1.0011,0.8889,1
5,1,0,32,5,10,32,0,5,2,5,0,0,0,0.666667,0,0,0,1.0011,1,0
5,2,0,17,38,0,4,15,5,0.416667,310,1,1,0.909091,0.466667,0,0,60.4,1.0011,0.6,0
4,2,0,8,12,6,4,6,4,2,43,0,0,0.9375,0.416667,1,1,9.75,1.0011,0.5,0
4,1,0,2,12,6,2,0,3,1,437,0,0,0,0.375,0,0,106.25,63.0693,23,0
6,1,0,7,20,9,7,0,4,0.7,185,0.25,0,0,0.4,0,0,29.166667,6.0066,2,0
5,2,0,10,11,10,6,6,5,2,31,0,0,0.909091,0.4,1,2,5.2,1.0011,0.6,0
5,2,0,11,18,10,4,9,5,2,129,0,0,0.909091,0.4,1,1,24.8,1.0011,0.6,1
2,1,0,5,2,1,5,1,2,2,2,0,0,0,0.75,0,0,0,1.0011,1,0
11,2,0,9,44,27,0,9,6,0.728571,559,1,0,0.545455,0.285714,1,1,49.181818,5.0055,1.9091,0
10,3,0,7,20,3,5,2,10,0.555556,86,1,0,0.833333,0.38,1,4,7.4,1.0011,0.6,0
5,2,0,27,35,0,13,15,5,0.25,319,1,1,0.818182,0.5,1,1,62.6,1.0011,0.8,1
9,5,0,33,19,0,28,5,9,0.625,204,1,0,0.777778,0.355556,0,0,21.111111,1.0011,0.4444,0
4,2,0,7,24,0,1,6,2,0.333333,126,1,1,0.571429,0.541667,0,0,30.25,2.0022,1,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1.0011,1,0
4,2,0,9,16,2,0,9,4,0.666667,67,0,1,0.727273,0.4375,1,1,15.5,1.0011,0.75,1
6,1,4,12,18,7,4,8,3,0.666667,99,1,1,0,0.416667,0,0,15,4.0044,1.8333,0
10,1,0,15,81,9,0,15,5,0.747475,659,0.727273,3,0,0.44,0,0,63.8,3.0033,1.2,1
3,1,0,9,3,3,8,1,3,2,3,0,0,0,0.666667,0,0,0,1.0011,1,0
4,1,0,6,4,6,6,0,4,2,4,0,0,0,0.5,0,0,0,1.0011,1,0
5,1,3,6,6,0,5,1,4,0.625,30,1,1,0,0.466667,0,0,4.6,2.0022,1,0
2,1,0,4,5,1,1,3,2,2,20,0,0,0,0.5,0,0,9,4.0044,2,0
3,2,0,3,6,3,0,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1.0011,0.3333,0
25,1,0,13,59,300,1,12,25,2,220,0,0,0,0.16,0,0,7.8,2.0022,1,1
10,1,0,3,40,39,0,3,4,0.962963,470,1,0,0,0.388889,0,0,45.7,8.0088,2.3,0
3,2,0,3,6,3,0,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1.0011,0.3333,0
9,2,0,18,44,6,4,14,9,0.763889,415,1,1,0.529412,0.25,0,0,44.111111,2.0022,1,1
3,2,0,5,6,3,4,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1.0011,0.3333,0
15,1,0,17,28,29,9,10,15,0.690476,371,0.833333,0,0,0.177778,0,0,23.333333,7.0077,1.8667,0
7,3,0,13,31,9,0,13,5,0.5,298,1,0,0.625,0.428571,0,0,41.285714,1.0011,0.8571,1
7,1,0,8,20,11,0,8,6,0.5,91,0.333333,0,0,0.5,0,0,11.571429,2.0022,1.1429,0
5,2,0,8,12,0,4,6,5,0.25,54,1,0,0.909091,0.433333,0,0,9.6,1.0011,0.6,0
19,1,2,25,22,129,22,4,19,0.916667,130,1,2,0,0.203008,0,0,5.315789,3.0033,1.0526,1
12,3,0,8,30,64,1,7,11,1,93,1,0,0.920455,0.606061,1,2,6.583333,1.0011,0.5833,0
5,1,0,3,19,2,0,3,3,0.666667,157,1,1,0,0.333333,0,0,29.8,3.0033,1,0
3,2,0,2,6,3,0,2,1,2,12,0,0,0.714286,0.666667,1,2,3,1.0011,0.6667,0
6,2,0,8,20,15,0,8,5,1,88,0,0,0.705882,0.416667,1,2,13.5,2.0022,1,0
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1.0011,1,0
5,3,0,14,36,8,0,14,5,0.75,322,1,0,0.714286,0.44,1,1,63.2,1.0011,0.8,1
4,1,0,15,4,6,14,1,4,1.333333,14,0,0,0,0.55,0,0,0,1.0011,1,1
5,1,0,10,39,10,1,9,2,0.75,344,0,0,0,0.3,0,0,67.6,4.0044,1.4,1
3,2,0,2,14,0,1,1,3,0,42,1,0,0.666667,0.555556,0,0,12.666667,1.0011,0.6667,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1.0011,1,0
2,2,0,2,4,1,0,2,2,2,10,0,0,0.888889,0.666667,0,0,4,1.0011,0.5,0
2,1,0,8,2,1,7,1,2,2,7,0,0,0,0.625,0,0,0,1.0011,1,1
62,1,0,42,165,1423,3,39,48,0.827512,1691,0.608696,7,0,0.135484,0,0,25.903226,6.0066,1.3226,1
3,5,0,2,6,3,1,1,3,1.5,17,1,0,1,0.777778,0,0,4.333333,0,0,0
3,3,0,9,14,3,4,6,3,2,48,0,0,0.972222,0.533333,2,2,15,3.0033,1,0
5,2,0,11,18,10,4,9,5,2,130,0,0,0.909091,0.4,1,1,25,1.0011,0.6,1
4,1,0,1,25,6,0,1,2,2,145,0,0,0,0.875,0,0,35.25,2.0022,1,0
4,2,0,8,12,6,4,6,4,2,67,0,0,0.9375,0.416667,1,1,15.75,1.0011,0.5,0
5,2,0,9,10,10,5,6,5,2,39,0,0,0.909091,0.4,1,2,6.8,1.0011,0.6,0
3,1,0,9,3,3,6,3,3,2,3,0,0,0,0.933333,0,0,0,1.0011,1,1
3,1,0,4,8,1,3,1,0,0.5,45,1,0,0,0.5,0,0,13.666667,2.0022,0.6667,0
5,2,1,9,24,4,2,7,3,0.25,124,1,1,0.571429,0.457143,0,0,23.6,2.0022,0.8,0
4,3,0,7,26,6,1,6,2,1,132,0,0,0.777778,0.583333,2,2,31.75,4.0044,1.25,0
3,1,0,3,3,3,2,1,3,2,3,0,0,0,0.833333,0,0,0,1.0011,1,0
3,1,0,2,13,1,2,0,2,0.5,95,1,0,0,0.5,0,0,30.333333,4.0044,1.3333,1
3,5,0,38,6,3,37,1,3,1.5,17,1,0,1,0.777778,0,0,4.333333,0,0,0
28,1,0,11,54,24,3,8,28,0.679012,198,0,3,0,0.178571,0,0,5.964286,2.0022,1.0357,1
4,1,0,6,18,0,0,6,4,0.333333,74,0,1,0,0.5,0,0,17,3.0033,1.25,0
3,1,0,5,12,0,0,5,3,0.875,61,0.75,1,0,0.555556,0,0,18,4.0044,1.6667,1
28,1,3,8,55,0,3,5,28,0,162,1,1,0,0.178571,0,0,4.75,1.0011,0.9643,1
6,2,0,9,15,11,3,8,5,0.8,73,1,0,0.909091,0.4,0,0,10.833333,4.0044,1,1
2,2,2,6,6,1,2,4,1,2,19,0,0,0.9,0.75,0,0,8.5,2.0022,1,0
18,2,0,4,36,0,1,3,13,0.791444,375,0.545455,5,0.375,0.226891,1,2,19.222222,1.0011,0.8333,0
4,2,0,6,7,6,4,4,4,2,20,0,0,0.9375,0.416667,0,0,4,1.0011,0.5,0
6,2,0,6,9,13,4,4,5,0.8,28,1,0,0.909091,0.4,0,0,3.5,1.0011,0.5,0
3,2,0,4,8,3,1,3,3,2,23,0,0,0.984615,0.5,1,1,6.666667,1.0011,0.3333,0
7,2,0,16,36,9,4,14,5,0.604167,271,0.875,3,0.857143,0.326531,1,1,36.571429,1.0011,0.7143,0
7,2,5,16,23,9,5,11,6,0.5,163,1,0,0.857143,0.387755,1,1,22.142857,1.0011,0.7143,0
3,1,0,4,3,3,2,2,3,2,3,0,0,0,0.555556,0,0,0,1.0011,1,0
24,1,0,2,36,0,1,1,21,0.508152,1008,0.6875,0,0,0.3125,0,0,40.333333,7.0077,1.5,0
3,2,0,3,6,3,0,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1.0011,0.3333,0
6,1,0,7,24,0,1,6,6,0.4,91,1,1,0,0.458333,0,0,13.833333,2.0022,1,0
9,2,0,9,26,24,1,9,5,0.85,119,1,2,0.529412,0.296296,0,0,11.666667,2.0022,1,1
40,1,0,73,40,780,63,16,40,2,40,0,0,0,0.1875,0,0,0,1.0011,1,1
6,3,0,7,12,0,1,6,6,0,98,1,2,0.736842,0.527778,0,0,15,1.0011,0.8333,1
4,1,0,1,16,0,1,0,4,0.444444,77,1,0,0,0.625,0,0,17.5,2.0022,1.25,0
17,1,0,5,17,136,3,2,17,2,17,0,0,0,0.210084,0,0,0,1.0011,1,1
15,4,0,22,89,51,1,22,11,0.826531,776,0.857143,1,0.847826,0.373333,2,2,49.8,5.0055,1.4667,0
4,1,0,6,10,6,1,5,4,2,34,0,0,0,0.5,0,0,7.5,1.0011,0.75,0
5,2,0,9,13,8,4,7,5,0.75,41,1,0,0.909091,0.4,0,0,7,1.0011,0.6,1
25,1,0,54,25,300,47,7,25,2,25,0,0,0,0.24,0,0,0,1.0011,1,1
3,1,0,6,3,3,2,4,3,1.5,5,0,0,0,0.583333,0,0,0,1.0011,1,1
7,1,0,2,14,0,0,2,7,0.416667,63,1,0,0,0.857143,0,0,7.714286,1.0011,0.8571,0
89,1,0,5,123,492,1,4,10,0.808155,13175,0.382353,1,0,0.339015,0,0,146.798337,209,13.4831,1
5,1,0,6,9,0,2,4,4,0.25,37,1,1,0,0.433333,0,0,6.2062,1,0.8,1
3,3,0,9,14,3,4,6,3,2,48,0,0,0.972222,0.533333,2,2,15.015,3,1,0
7,2,0,21,44,0,5,18,6,0.5,427,1,1,0.857143,0.387755,1,2,59.488,2,0.8571,1
7,2,1,8,13,0,1,7,7,0.166667,71,1,1,0.571429,0.47619,0,0,9.009,1,0.8571,1
19,2,0,1,29,61,1,0,14,0.709877,342,0.666667,0,0.464286,0.305556,1,2,16.542842,2,0.8421,0
2,1,0,6,13,1,1,5,2,2,53,0,0,0,0.5,0,0,25.5255,1,0.5,1
3,2,0,5,6,3,4,3,3,2,17,0,0,0.967742,0.533333,0,0,4.671333,1,0.3333,0
9,2,0,9,55,2,0,9,6,0.583333,476,1,0,0.6,0.377778,2,2,51.607111,9,3.1111,1
43,2,0,44,52,897,0,44,41,0.011905,340,1,0,0.505882,0.067604,0,0,6.867326,4,1.0698,1
4,2,0,9,19,6,4,7,4,2,133,0,0,0.9375,0.416667,1,1,32.28225,1,0.5,0
5,3,2,16,18,0,15,1,4,0.666667,388,0.5,1,0.866667,0.4,1,1,75.4754,14,4.8,0
5,1,3,6,6,0,5,1,4,0.625,30,1,1,0,0.466667,0,0,4.6046,2,1,0
3,2,0,5,15,0,1,4,2,0.25,116,1,1,0.666667,0.611111,0,0,37.037,2,1,0
10,2,0,9,46,0,1,8,8,0.555556,296,0.5,1,0.75,0.385714,0,0,28.2282,9,2.6,1
20,2,0,8,27,118,5,3,17,0.473684,129,1,1,0.547619,0.316667,1,3,5.4054,1,0.95,0
6,2,0,11,24,15,4,9,5,2,197,0,0,0.882353,0.333333,2,2,31.865167,2,0.8333,0
9,1,0,2,27,18,0,2,7,0.825,236,0.4,0,0,0.4,0,0,24.691333,5,1.8889,1
28,1,0,12,60,0,3,9,28,0,278,1,1,0,0.25,0,0,8.90175,2,0.9286,1
6,1,0,2,20,3,0,2,5,0.95,110,0.25,0,0,0.466667,0,0,16.683333,3,1.5,0
3,1,1,6,9,1,1,5,1,0.5,52,1,2,0,0.466667,0,0,15.682333,1,0.6667,0
5,2,0,11,12,10,5,8,5,2,62,0,0,0.909091,0.4,1,2,11.4114,1,0.6,0
5,1,0,4,26,0,0,4,5,0.916667,121,0.333333,0,0,0.48,0,0,22.6226,2,1.4,1
8,5,0,46,14,6,43,3,8,0.809524,79,1,0,0.666667,0.375,1,1,8.133125,1,0.875,0
5,1,0,34,5,10,34,0,5,2,5,0,0,0,0.666667,0,0,0,1,1.0021,1
3,4,0,8,17,1,0,8,3,0,75,1,0,0.964286,0.666667,3,3,23,1,0.6681,0
148,1,0,60,236,0,43,55,48,0.733909,9104,0.769231,9,0,0.147804,0,0,60.337838,34,4.597434,0
8,1,0,17,44,18,3,17,7,0.761905,360,0.666667,2,0,0.4375,0,0,43.625,1,0.876838,1
3,2,0,3,6,3,0,3,3,2,17,0,0,0.964286,0.533333,0,0,4.666667,1,0.334,1
4,1,1,2,19,0,1,1,2,0,101,1,0,0,0.5,0,0,23.75,1,0.751575,1
5,2,0,10,12,10,4,8,5,2,62,0,0,0.9,0.4,1,2,11.4,1,0.60126,1
7,1,0,16,12,0,11,6,7,0.5,140,1,3,0,0.326531,0,0,18.571429,5,2.4337,1
5,4,0,44,6,0,43,1,5,0.666667,40,1,0,0.764706,0.533333,0,0,6.4,1,0.80168,1
10,3,0,16,31,29,0,16,9,0.722222,284,1,0,0.859649,0.269841,3,3,27,5,1.50315,0
12,1,0,6,39,46,1,5,3,0.8,510,1,2,0,0.227273,0,0,41.083333,11,3.50735,1
22,1,0,13,70,229,13,0,21,0.97619,681,1,0,0,0.172619,0,0,29.863636,8,2.641936,1
5,2,0,6,13,10,0,6,5,2,51,0,0,0.714286,0.45,0,0,9.2,1,0.80168,1
2,1,0,1,8,1,1,0,2,2,75,0,0,0,0.5,0,0,36.5,9,4.50945,1
17,1,0,11,47,42,2,10,6,0.701389,688,1,2,0,0.364706,0,0,38.941176,12,2.770506,1
4,2,0,10,20,6,4,8,4,2,131,0,0,0.931034,0.416667,1,1,31.75,1,0.50105,1
9,2,0,11,34,34,1,10,6,0.75,239,1,0,0.5,0.333333,0,0,25.444444,6,1.447433,1
35,1,0,47,35,595,47,35,35,2,35,0,0,0,0.081081,0,0,0,1,1.0021,0
4,1,0,10,24,0,1,9,4,0.166667,178,1,1,0,0.5,0,0,43,2,1.0021,1
6,2,0,6,9,13,4,4,5,0.8,28,1,0,0.9,0.4,0,0,3.5,1,0.50105,1
45,1,0,27,112,730,3,24,35,0.836777,844,1,6,0,0.209877,0,0,17.511111,4,1.26936,1
8,2,0,8,35,12,0,8,5,0.5,262,1,0,0.588235,0.375,0,0,31.5,6,2.0042,1
3,4,0,9,21,3,0,9,2,1.5,119,1,0,0.964286,0.666667,2,4,38.333333,2,1.0021,0
4,1,0,0,12,6,0,0,4,2,50,0,0,0,0.5,0,0,11.5,2,1.0021,1
19,1,0,11,46,0,1,10,19,0.7,227,0.2,2,0,0.192982,0,0,10.684211,4,1.318563,1
6,1,0,8,32,0,0,8,4,0.4,160,1,1,0,0.416667,0,0,25.333333,2,1.3361,1
29,1,40,65,43,330,57,11,29,0.917857,318,0.9,6,0,0.17931,0,0,9.62069,4,1.244007,1
94,1,0,5,126,413,1,4,10,0.802542,10760,0.272727,1,0,0.33871,0,0,113.117021,95,10.564739,0
5,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.60126,1
6,4,0,4,51,15,0,4,3,1.2,304,1,0,0.915254,0.366667,2,4,49.166667,1,0.83505,0
5,2,0,17,33,0,4,15,5,0.25,292,1,0,0.9,0.466667,1,2,57,1,0.60126,1
10,3,0,22,20,3,20,2,10,0,85,1,0,0.777778,0.38,1,4,7.4,1,0.60126,1
4,2,0,33,25,0,21,13,4,0.666667,214,1,0,0.842105,0.5,1,1,52,1,0.751575,1
6,2,0,7,33,0,0,7,5,0.4,279,1,0,0.666667,0.458333,1,1,45.166667,9,2.6723,1
5,1,0,4,5,10,2,2,5,2,5,0,0,0,0.5,0,0,0,1,1.0021,1
4,2,0,8,12,6,4,6,4,2,42,0,0,0.931034,0.416667,1,1,9.5,1,0.50105,1
2,2,0,10,17,1,6,5,2,2,87,0,0,0.941176,1,1,1,42.5,1,0.50105,1
18,3,1,13,63,149,2,11,6,1.019608,417,0.444444,1,0.6,0.338235,1,2,21.666667,5,1.113433,1
18,1,0,3,37,133,2,3,18,0.882353,302,0,1,0,0.333333,0,0,15.666667,4,1.391817,1
5,2,0,9,27,0,4,7,5,0.3125,180,1,1,0.9,0.433333,1,1,34.2,2,0.80168,1
3,4,0,8,22,3,0,8,2,1.5,124,1,0,0.964286,0.666667,3,4,38,2,1.0021,0
4,1,0,1,7,0,1,0,4,0.333333,23,1,0,0,0.625,0,0,4.5,1,0.751575,1
6,3,0,8,18,15,0,8,5,1,160,0,0,0.907407,0.5,0,0,25.5,2,1.0021,0
11,1,3,12,15,29,9,4,11,0.775,68,1,1,0,0.246753,0,0,4.818182,1,0.911009,1
18,3,0,13,80,117,0,13,16,0.929412,534,1,0,0.685185,0.3,1,1,28.111111,4,1.113433,1
4,1,0,3,14,0,1,2,4,0.5,92,1,1,0,0.4,0,0,21.5,3,1.252625,1
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1.0021,1
5,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.60126,1
5,2,0,11,27,8,0,11,5,0.75,154,1,1,0.636364,0.44,0,0,29,1,0.80168,1
5,2,0,10,22,10,4,8,5,2,140,0,0,0.9,0.4,2,2,27,1,0.60126,1
7,2,0,15,31,9,4,13,5,0.666667,149,0.75,2,0.84375,0.326531,1,1,19.714286,1,0.7158,1
39,1,0,4,68,727,2,2,38,0.963158,537,0,0,0,0.160819,0,0,12.641026,3,1.104915,0
5,2,0,10,19,10,4,8,5,2,84,0,0,0.9,0.4,1,1,15.8,1,0.60126,1
4,4,0,13,45,2,1,13,3,0.916667,359,1,4,0.947368,0.5,3,6,86.75,1,0.751575,0
5,4,0,6,32,4,0,6,3,0.85,642,0.8,0,0.947368,0.5,3,3,126.4,22,4.81008,0
4,1,0,46,4,6,46,0,4,2,4,0,0,0,1,0,0,0,1,1.0021,1
6,1,0,4,32,0,1,3,6,0.4,195,1,1,0,0.5,0,0,30.833333,3,1.16915,1
14,1,0,4,26,43,2,3,7,0.703297,309,1,1,0,0.346154,0,0,20.571429,5,2.21895,1
2,2,0,1,14,0,1,0,2,1,55,1,0,0.971429,0.75,1,1,25.5,1,0.50105,0
3,2,0,13,14,0,10,3,2,0.75,88,0.5,1,0.6,0.466667,1,1,27.666667,1,0.6681,1
4,1,0,1,16,0,1,0,4,0.444444,77,1,0,0,0.625,0,0,17.5,2,1.252625,1
8,1,0,6,8,28,4,2,8,2,8,0,0,0,0.325,0,0,0,1,1.0021,1
6,1,0,16,57,15,0,16,5,1,437,1,0,0,0.4,0,0,71.666667,2,1.16915,0
3,4,0,7,23,3,0,7,3,1.5,188,1,0,0.964286,0.666667,2,4,59.666667,3,1.3361,0
4,2,0,10,20,6,4,8,4,2,131,0,0,0.931034,0.416667,1,1,31.75,1,0.50105,1
3,3,0,0,12,0,0,0,2,0.333333,86,1,0,0.866667,0.666667,1,1,26.666667,2,1.0021,0
3,1,0,6,3,3,2,4,3,1.5,5,0,0,0,0.583333,0,0,0,1,1.0021,1
11,1,1,7,21,17,2,5,10,0.75,92,1,2,0,0.257576,0,0,7,2,1.0021,1
38,1,2,40,40,703,3,37,38,1,296,1,1,0,0.074224,0,0,6.736842,1,0.975745,1
6,4,0,4,51,15,0,4,3,1.2,304,1,0,0.915254,0.366667,2,4,49.166667,1,0.83505,0
3,1,0,4,8,1,3,1,0,0.5,45,1,0,0,0.5,0,0,13.666667,2,0.6681,1
3,2,1,5,17,1,2,3,2,0.5,122,1,1,0.6,0.555556,1,2,39,3,1.3361,1
6,3,0,8,26,15,0,8,6,2,342,0,0,0.907407,0.5,2,2,56,1,0.83505,0
2,3,0,5,15,1,1,4,1,2,72,0,0,0.833333,0.8,2,5,35,3,1.50315,1
2,2,0,5,8,0,1,4,2,0,33,1,0,0.973684,0.625,0,0,15,2,1.0021,1
18,1,0,12,35,33,4,8,18,0.686275,144,0,3,0,0.238095,0,0,6.833333,2,1.057817,1
3,3,0,6,15,1,0,6,3,0,61,1,0,0.960784,0.666667,3,3,18.666667,1,0.6681,0
11,1,0,14,41,0,2,12,10,0.654545,580,1,3,0,0.246753,0,0,50.727273,11,2.186382,1
4,1,2,6,5,0,5,1,4,0.666667,25,1,1,0,0.625,0,0,4.75,2,1.0021,1
4,1,0,5,4,6,5,0,4,2,4,0,0,0,0.5,0,0,0,1,1.0021,1
3,2,0,3,6,3,0,3,3,2,17,0,0,0.964286,0.533333,0,0,4.666667,1,0.334,1
25,1,0,29,64,300,14,15,25,2,332,0,0,0,0.149091,0,0,12.28,8,1.282688,1
10,1,0,3,40,39,0,3,4,0.962963,460,1,0,0,0.388889,0,0,44.7,4,2.10441,1
2,1,0,3,2,1,2,2,2,2,2,0,0,0,1,0,0,0,1,1.0021,1
5,2,0,4,10,8,1,4,5,0.875,34,0.5,0,0.9,0.4,0,0,5.4,1,0.60126,1
3,4,0,8,23,3,0,8,3,1.5,130,1,0,0.964286,0.666667,2,4,40.666667,2,1.0021,0
2,2,2,6,6,1,2,4,1,2,19,0,0,0.875,0.75,0,0,8.5,2,1.0021,1
4,2,0,6,7,6,4,4,4,2,20,0,0,0.931034,0.416667,0,0,4,1,0.50105,1
2,2,0,2,5,1,1,1,1,2,11,0,0,0.947368,0.833333,1,2,4.5,1,0.50105,1
3,1,0,4,3,3,4,0,3,2,3,0,0,0,0.666667,0,0,0,1,1.0021,1
2,2,0,3,7,1,1,2,2,2,21,0,0,0.987179,0.666667,1,1,9.5,1,0.50105,1
5,2,0,7,11,0,4,5,5,0.25,44,1,0,0.9,0.433333,0,0,7.6,1,0.60126,0
5,2,0,16,33,0,4,14,5,0.5,245,1,1,0.9,0.466667,0,0,47.6,1,0.60126,1
3,1,0,1,4,3,1,0,3,2,10,0,0,0,1,0,0,2.333333,1,0.6681,0
11,1,0,2,37,49,1,1,4,0.933333,680,0.25,0,0,0.233766,0,0,59.727273,60,9.838818,1
24,1,0,19,62,0,6,13,24,0,392,1,1,0,0.238636,0,0,15.291667,2,1.0021,1
15,2,0,16,42,41,3,13,12,0.792857,445,1,1,0.333333,0.237037,0,0,28,3,1.26936,1
3,2,0,5,6,3,4,3,3,2,17,0,0,0.964286,0.533333,0,0,4.666667,1,0.334,1
4,4,0,3,8,6,0,3,3,1.333333,62,1,0,0.947368,0.75,2,4,14,5,1.753675,0
7,3,0,10,28,15,0,10,5,0.5,258,1,0,0.571429,0.428571,0,0,35.571429,1,0.8589,1
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1.0021,1
17,1,2,24,20,96,21,4,17,0.902778,120,1,2,0,0.235294,0,0,5.529412,3,1.061023,1
12,2,0,7,27,64,1,6,11,0.909091,86,1,0,0.914634,0.606061,1,1,6.083333,1,0.584525,1
4,2,0,10,10,6,4,8,4,2,37,0,0,0.931034,0.392857,1,1,8.25,1,0.50105,1
5,2,0,10,11,10,4,8,5,2,32,0,0,0.9,0.371429,1,2,5.4,1,0.60126,1
4,1,0,4,17,6,2,2,4,2,222,0,0,0,0.3125,0,0,54.5,14,6.764175,1
4,3,0,12,25,6,0,12,4,1,238,1,0,0.727273,0.4375,1,1,58.25,1,0.751575,1
4,4,0,4,8,6,0,4,4,2,67,0,0,0.964286,0.5,3,3,15.75,1,0.50105,0
2,1,0,5,22,1,1,4,2,2,158,0,0,0,0.5,0,0,78,1,0.50105,1
7,1,0,2,20,1,2,0,6,0,137,1,0,0,0.464286,0,0,18.285714,4,1.0021,1
2,1,0,11,2,1,10,1,2,2,7,0,0,0,0.625,0,0,0,1,1.0021,1
2,2,0,2,3,1,1,1,2,2,7,0,0,0.5,1,0,0,2.5,1,0.50105,0
2,1,1,2,3,1,2,0,2,2,7,0,0,0,1,0,0,2.5,1,0.50105,0
2,1,0,6,16,1,0,6,2,0,67,1,2,0,0.5,0,0,31.5,1,0.50105,0
4,2,0,10,20,6,4,8,4,2,161,0,0,0.931034,0.416667,1,1,39.25,1,0.50105,1
5,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.60126,1
4,1,0,1,22,6,0,1,2,2,102,0,0,0,0.875,0,0,24.5,3,1.753675,1
4,2,0,5,9,6,1,5,4,2,25,0,0,0.931034,0.392857,0,0,5.25,1,0.50105,1
5,2,0,8,11,10,4,6,5,2,31,0,0,0.9,0.4,1,2,5.2,1,0.60126,1
4,2,0,10,20,6,4,8,4,2,161,0,0,0.931034,0.416667,1,1,39.25,1,0.50105,1
2,1,0,10,2,1,10,1,2,2,2,0,0,0,0.75,0,0,0,1,1.0021,1
3,3,0,8,18,3,1,8,3,2,50,0,0,0.960784,0.666667,2,2,15.666667,1,0.6681,0
